name,url,letter
madagascar periwinkle,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-637/madagascar-periwinkle,m
madder,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-557/madder,m
magnesium,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-998/magnesium,m
magnolia,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-188/magnolia,m
maidenhair fern,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-559/maidenhair-fern,m
maitake mushroom,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-560/maitake-mushroom,m
malabar nut,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1/malabar-nut,m
male fern,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-720/male-fern,m
malic acid,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1495/malic-acid,m
mallow,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-192/mallow,m
manaca,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-562/manaca,m
manchurian thorn,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1496/manchurian-thorn,m
manganese,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-182/manganese,m
mangosteen,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1081/mangosteen,m
manna,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-110/manna,m
maqui,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1257/maqui,m
maral root,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1467/maral-root,m
maritime pine,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1019/maritime-pine,m
marjoram,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-563/marjoram,m
marsh blazing star,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-173/marsh-blazing-star,m
marsh labrador tea,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-114/marsh-labrador-tea,m
marsh marigold,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-655/marsh-marigold,m
marshmallow,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-774/marshmallow,m
masterwort,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-564/masterwort,m
mastic,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-565/mastic,m
meadowsweet,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-108/meadowsweet,m
mediterranean diet,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1391/mediterranean-diet,m
medium chain triglycerides (mcts),https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-915/medium-chain-triglycerides-mcts,m
melanotan,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-884/melanotan,m
melatonin,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-940/melatonin,m
mentabolan [fast facts],https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1658/mentabolan-%5bfast-facts%5d,m
mercury herb,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-567/mercury-herb,m
mesoglycan,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1012/mesoglycan,m
methasterone [fast facts],https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1657/methasterone-%5bfast-facts%5d,m
methionine,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-42/methionine,m
methoxydienone - [fast facts],https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1636/methoxydienone-%5bfast-facts%5d,m
methoxylated flavones,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1086/methoxylated-flavones,m
methyldiazinol - [fast facts],https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1637/methyldiazinol-%5bfast-facts%5d,m
methylstenbolone,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1638/methylstenbolone,m
methylsulfonylmethane (msm),https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-522/methylsulfonylmethane-msm,m
methylsynephrine,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1577/methylsynephrine,m
mezereon,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-568/mezereon,m
milk thistle,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-138/milk-thistle,m
miracle fruit,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1171/miracle-fruit,m
molybdenum,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1249/molybdenum,m
moneywort,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-43/moneywort,m
monolaurin,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1149/monolaurin,m
monterey pine,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-101/monterey-pine,m
moringa,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1242/moringa,m
mormon tea,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-569/mormon-tea,m
motherwort,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-126/motherwort,m
mountain ash,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-571/mountain-ash,m
mountain flax,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-328/mountain-flax,m
mountain laurel,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-573/mountain-laurel,m
mouse-ear hawkweed,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-133/mouse-ear-hawkweed,m
mugwort,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-123/mugwort,m
muira puama,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-574/muira-puama,m
mullein,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-572/mullein,m
musk,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-575/musk,m
myrcia,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1469/myrcia,m
myrrh,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-570/myrrh,m
myrtle,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-556/myrtle,m
"n,n-dimethylphenethylamine (n,n-dmpea)",https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1583/n-n-dimethylphenethylamine-n-n-dmpea,n
n-acetyl cysteine (nac),https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1018/n-acetyl-cysteine-nac,n
n-methyltyramine,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1588/n-methyltyramine,n
nadh,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1016/nadh,n
nasturtium,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-526/nasturtium,n
nattokinase,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1084/nattokinase,n
neem,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-577/neem,n
nerve root,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-578/nerve-root,n
new jersey tea,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-579/new-jersey-tea,n
new zealand green-lipped mussel,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-830/new-zealand-green-lipped-mussel,n
niacin and niacinamide (vitamin b3),https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-924/niacin-and-niacinamide-vitamin-b3,n
niacinamide,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1534/niacinamide,n
niauli oil,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-580/niauli-oil,n
nickel,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1223/nickel,n
nicotinamide riboside,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1560/nicotinamide-riboside,n
nikko maple,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1147/nikko-maple,n
noni,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-758/noni,n
northern prickly ash,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-73/northern-prickly-ash,n
norway spruce,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-442/norway-spruce,n
nutmeg and mace,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-788/nutmeg-and-mace,n
nux vomica,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-58/nux-vomica,n
oak moss,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-107/oak-moss,o
oats,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-814/oats,o
octacosanol,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-499/octacosanol,o
octopamine,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1590/octopamine,o
oleander,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-789/oleander,o
oleic acid,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1614/oleic-acid,o
olive,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-233/olive,o
olive oil,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1689/olive-oil,o
omega-6 fatty acids,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-496/omega-6-fatty-acids,o
onion,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-643/onion,o
oolong tea,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1099/oolong-tea,o
orchic extract,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1014/orchic-extract,o
oregano,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-644/oregano,o
oregon grape,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-493/oregon-grape,o
oriental arborvitae,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-105/oriental-arborvitae,o
ornamental marigold,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-238/ornamental-marigold,o
ornithine,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-200/ornithine,o
ornithine ketoglutarate (okg),https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-642/ornithine-ketoglutarate-okg,o
orris,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-645/orris,o
oscillococcinum,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1080/oscillococcinum,o
osha,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-959/osha,o
ostarine,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1564/ostarine,o
ostrich fern,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-492/ostrich-fern,o
oswego tea,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-169/oswego-tea,o
ox-eye daisy,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-60/ox-eye-daisy,o
padang cassia,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1555/padang-cassia,p
pagoda tree,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-262/pagoda-tree,p
palm oil,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1139/palm-oil,p
palmitoylethanolamide (pea),https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1596/palmitoylethanolamide-pea,p
panax ginseng,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1000/panax-ginseng,p
panax notoginseng,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-906/panax-notoginseng,p
pancreatic enzyme products,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-254/pancreatic-enzyme-products,p
pangamic acid,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-490/pangamic-acid,p
pantethine,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1061/pantethine,p
pantothenic acid (vitamin b5),https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-853/pantothenic-acid-vitamin-b5,p
pao pereira,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1501/pao-pereira,p
papain,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-69/papain,p
papaya,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-488/papaya,p
para-aminobenzoic acid (paba),https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1004/para-aminobenzoic-acid-paba,p
pareira,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-487/pareira,p
parsley,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-792/parsley,p
parsley piert,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-485/parsley-piert,p
parsnip,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-191/parsnip,p
partridgeberry,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-745/partridgeberry,p
passionflower,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-871/passionflower,p
pata de vaca,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1499/pata-de-vaca,p
patchouli oil,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-213/patchouli-oil,p
pau d'arco,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-647/pau-darco,p
pea protein,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1561/pea-protein,p
peanut oil,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-483/peanut-oil,p
pear,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-482/pear,p
pectin,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-500/pectin,p
pedunculate oak,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1548/pedunculate-oak,p
pelargonium sidoides,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1135/pelargonium-sidoides,p
pellitory,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-185/pellitory,p
pellitory-of-the-wall,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-481/pellitory-of-the-wall,p
pennyroyal,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-480/pennyroyal,p
peony,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-32/peony,p
peppermint,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-705/peppermint,p
perilla,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-477/perilla,p
perillyl alcohol,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1161/perillyl-alcohol,p
periwinkle,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-476/periwinkle,p
peru balsam,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-475/peru-balsam,p
peyote,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-473/peyote,p
phaseolus vulgaris,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-689/phaseolus-vulgaris,p
pheasant's eye,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-183/pheasants-eye,p
phellodendron,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1095/phellodendron,p
phenethylamine (pea),https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1274/phenethylamine-pea,p
phenibut,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1184/phenibut,p
phenpromethamine - [fast facts],https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1643/phenpromethamine-%5bfast-facts%5d,p
phenylalanine,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-653/phenylalanine,p
phlorizin,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1466/phlorizin,p
phosphate salts,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-735/phosphate-salts,p
phosphatidylcholine,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-501/phosphatidylcholine,p
phosphatidylserine,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-992/phosphatidylserine,p
phytase,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1619/phytase,p
picamilon,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1582/picamilon,p
picrorhiza,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1082/picrorhiza,p
pilates,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1375/pilates,p
pimpinella,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-219/pimpinella,p
pinellia ternata,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1093/pinellia-ternata,p
pink root,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-858/pink-root,p
pipsissewa,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-102/pipsissewa,p
piracetam,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1597/piracetam,p
pitcher plant,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-103/pitcher-plant,p
plant sterols,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1537/plant-sterols,p
pleurisy root,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-469/pleurisy-root,p
plum,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1594/plum,p
podophyllum,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-806/podophyllum,p
poinsettia,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-470/poinsettia,p
poison ivy,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-468/poison-ivy,p
pokeweed,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-220/pokeweed,p
polarity therapy,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1235/polarity-therapy,p
policosanol,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-137/policosanol,p
polydextrose,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1494/polydextrose,p
polypodium leucotomos,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1152/polypodium-leucotomos,p
pomegranate,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-392/pomegranate,p
poplar,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-245/poplar,p
poppy seed,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1503/poppy-seed,p
poria mushroom,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-246/poria-mushroom,p
potassium,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-851/potassium,p
potato,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-809/potato,p
potentilla,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-52/potentilla,p
pregnenolone,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-98/pregnenolone,p
premorse,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-131/premorse,p
prickly pear cactus,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-880/prickly-pear-cactus,p
procaine,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-391/procaine,p
progesterone,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-760/progesterone,p
proline,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1620/proline,p
propionyl-l-carnitine,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-803/propionyl-l-carnitine,p
propolis,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-390/propolis,p
proteolytic enzymes (proteases),https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1623/proteolytic-enzymes-proteases,p
psilocybin,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1654/psilocybin,p
pu-erh tea,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1169/pu-erh-tea,p
pulsatilla,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-633/pulsatilla,p
pumpkin,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-810/pumpkin,p
purple loosestrife,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-389/purple-loosestrife,p
purple nut sedge,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1297/purple-nut-sedge,p
pygeum,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-388/pygeum,p
pyrethrum,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-387/pyrethrum,p
pyridoxine (vitamin b6),https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-934/pyridoxine-vitamin-b6,p
pyruvate,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-34/pyruvate,p
quassia,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-290/quassia,q
quebracho blanco,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-386/quebracho-blanco,q
queen's delight,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-660/queens-delight,q
quercetin,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-294/quercetin,q
quillaia,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-385/quillaia,q
quince,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-384/quince,q
quinoa,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1468/quinoa,q
rabdosia rubescens,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1140/rabdosia-rubescens,r
radish,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-502/radish,r
raspberry ketone,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1262/raspberry-ketone,r
rauvolfia vomitoria,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1546/rauvolfia-vomitoria,r
rauwolscine,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1641/rauwolscine,r
red clover,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-308/red-clover,r
red maple,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-184/red-maple,r
red raspberry,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-309/red-raspberry,r
red sandalwood,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-383/red-sandalwood,r
red soapwort,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-25/red-soapwort,r
red yeast rice,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-925/red-yeast-rice,r
red-spur valerian,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-7/red-spur-valerian,r
reed herb,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-152/reed-herb,r
rehmannia,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1155/rehmannia,r
reishi mushroom,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-905/reishi-mushroom,r
resveratrol,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-307/resveratrol,r
rhatany,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-382/rhatany,r
rhodiola,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-883/rhodiola,r
rhubarb,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-214/rhubarb,r
riboflavin,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-957/riboflavin,r
ribose,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-827/ribose,r
rice bran,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-852/rice-bran,r
rice bran arabinoxylan compound,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-271/rice-bran-arabinoxylan-compound,r
rice protein,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1568/rice-protein,r
rna and dna,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-804/rna-and-dna,r
rock rose,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1153/rock-rose,r
roman chamomile,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-752/roman-chamomile,r
rooibos,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-143/rooibos,r
rose geranium oil,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-153/rose-geranium-oil,r
rose hip,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-839/rose-hip,r
rosemary,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-154/rosemary,r
royal jelly,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-503/royal-jelly,r
rue,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-885/rue,r
rupturewort,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-87/rupturewort,r
rusty-leaved rhododendron,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-27/rusty-leaved-rhododendron,r
rutin,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-270/rutin,r
rye grass,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-466/rye-grass,r
s-23 - [fast facts],https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1652/s-23-%5bfast-facts%5d,s
saccharomyces boulardii,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-332/saccharomyces-boulardii,s
safed musli,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1268/safed-musli,s
safflower,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-96/safflower,s
saffron,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-844/saffron,s
sage,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-504/sage,s
saigon cinnamon,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1552/saigon-cinnamon,s
salacia,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1106/salacia,s
salatrim,https://www.webmd.comhttps://www.webmd.com/vitamins/ai/ingredientmono-1498/salatrim,s
